chamber,congress,session,description,date,position,bill_id,member_id
House,117,1,Nicholas and Zachary Burt Memorial Carbon Monoxide Poisoning Prevention Act,2021-04-15,Yes,hr1460-117,T000479
House,117,1,Fraud and Scam Reduction Act,2021-04-15,Yes,hr1215-117,T000479
House,117,1,"Providing for consideration of H.R. 7, the Paycheck Fairness Act and H.R. 1195, the Workplace Violence Prevention for Health Care and Social Service Workers Act",2021-04-14,No,hres303-117,T000479
House,117,1,"Providing for consideration of H.R. 7, the Paycheck Fairness Act and H.R. 1195, the Workplace Violence Prevention for Health Care and Social Service Workers Act",2021-04-14,No,hres303-117,T000479
House,117,1,Advancing Education on Biosimilars Act,2021-04-14,Yes,s164-117,T000479
House,117,1,"Food Allergy Safety, Treatment, Education, and Research Act",2021-04-14,Yes,s578-117,T000479
House,117,1,"To prevent across-the-board direct spending cuts, and for other purposes.",2021-04-13,No,hr1868-117,T000479
House,117,2,Providing for consideration of the following bills (H.R. 7900) National Defense Authorization Act for FY 2023; (S. 3373) Protecting Our Gold Star Families Education Act; (H.R. 8296) Women’s Health Protection ...,2022-07-13,No,hres1224-117,K000392
House,117,2,Providing for consideration of the following bills (H.R. 7900) National Defense Authorization Act for FY 2023; (S. 3373) Protecting Our Gold Star Families Education Act; (H.R. 8296) Women’s Health Protection ...,2022-07-13,No,hres1224-117,K000392
House,117,2,"To designate the facility of the United States Postal Service located at 2245 Rosa L Parks Boulevard in Nashville, Tennessee, as the “Thelma Harper Post Office Building”",2022-07-12,Yes,hr5271-117,K000392
House,117,2,First Responder Fair RETIRE Act,2022-07-12,Yes,hr521-117,K000392
House,117,2,"Reaffirming the economic partnership between the United States and the Caribbean nations and recongnizing the need to strengthen trade and investment between the United States and the Carribbean nations, our ...",2022-07-12,Yes,hres1168-117,K000392
House,117,2,"To designate the United States Courthouse and Federal Building located at 111 North Adams Street in Tallahassee, Florida, as the “Joseph Woodrow Hatchett United States Courthouse and Federal Building”",2022-06-24,No,s2938-117,K000392
House,117,2,Providing for consideration of the Senate Amendments to the House Amendment to the bill (S. 2938); providing consideration of the Senate Amendment to the House Amendment to the bill (S.2089); ...,2022-06-24,No,hres1204-117,K000392
House,117,2,Providing for consideration of the Senate Amendments to the House Amendment to the bill (S. 2938); providing consideration of the Senate Amendment to the House Amendment to the bill (S.2089); ...,2022-06-24,No,hres1204-117,K000392
House,117,2,LGBTQI+ Data Inclusion Act,2022-06-23,No,hr4176-117,K000392
House,117,2,LGBTQI+ Data Inclusion Act,2022-06-23,Yes,hr4176-117,K000392
House,117,2,Carolyn B. Maloney of New York Part B Amendment No. 2,2022-06-23,No,hr4176-117,K000392
House,117,2,Jackson Lee of Texas Part B Amendment No. 1,2022-06-23,No,hr4176-117,K000392
House,117,2,Campus Prevention and Recovery Services for Students Act,2022-06-23,Yes,hr6493-117,K000392
House,117,2,Enhancing Mental Health and Suicide Prevention Through Campus Planning Act,2022-06-23,Yes,hr5407-117,K000392
House,117,2,Keep Kids Fed Act,2022-06-23,Yes,s2089-117,K000392
House,117,2,Active Shooter Alert Act,2022-06-22,No,hr6538-117,K000392
House,117,2,Advanced Research Projects Agency-Health Act,2022-06-22,No,hr5585-117,K000392
House,117,2,Eshoo of California Part C Amendment No. 1,2022-06-22,Yes,hr5585-117,K000392
House,117,2,Restoring Hope for Mental Health and Well-Being Act of 2022,2022-06-22,Yes,hr7666-117,K000392
House,117,2,Griffith of Virginia Part E Amendment No. 8,2022-06-22,Yes,hr7666-117,K000392
House,117,2,Kildee of Michigan Part D Amendment No. 4,2022-06-14,Yes,hr2773-117,C001069
House,117,2,Dingell of Michigan Part D Amendment En Bloc No. 2,2022-06-14,Yes,hr2773-117,C001069
House,117,2,Dingell of Michigan Part D Amendment En Bloc No. 1,2022-06-14,Yes,hr2773-117,C001069
House,117,2,Supreme Court Police Parity Act,2022-06-14,Yes,s4160-117,C001069
House,117,2,Providing for consideration of the bill (H.R. 2543) Federal Reserve Racial and Economic Equity Act; providing for consideration of the bill (H.R. 2773) Recovering America’s Wildlife Act; providing for consideration ...,2022-06-14,Yes,hres1170-117,C001069
House,117,2,Providing for consideration of the bill (H.R. 2543) Federal Reserve Racial and Economic Equity Act; providing for consideration of the bill (H.R. 2773) Recovering America’s Wildlife Act; providing for consideration ...,2022-06-14,Yes,hres1170-117,C001069
House,117,2,Post-Disaster Assistance Online Accountability Act,2022-06-13,Yes,hr2020-117,C001069
House,117,2,Advanced Aviation Infrastructure Modernization Act,2022-06-13,Yes,hr6270-117,C001069
House,117,2,Ocean Shipping Reform Act,2022-06-13,Yes,s3580-117,C001069
House,117,2,To authorize the issuance of extreme risk protection orders.,2022-06-09,Yes,hr2377-117,C001069
House,117,2,Food and Drug Amendments of 2022,2022-06-08,Yes,hr7667-117,C001069
House,117,2,Water Resources Development Act,2022-06-08,Yes,hr7776-117,C001069
House,117,2,Strengthening Subcontracting for Small Business Act,2022-06-08,Yes,hr7694-117,C001069
House,117,2,WOSB Program Transparency Act,2022-06-08,Yes,hr7670-117,C001069
House,117,2,Supporting Small Business and Career and Technical Education Act,2022-06-08,Yes,hr7664-117,C001069
House,117,2,Small Business Workforce Pipeline Act,2022-06-08,Yes,hr7622-117,C001069
House,117,2,Hubzone Price Evaluation Preference Clarification Act,2022-06-08,Yes,hr5879-117,C001069
House,117,2,COVID-19 EIDL Fraud Statute of Limitations Act,2022-06-08,Yes,hr7334-117,C001069
House,117,2,PPP and Bank Fraud Enforcement Harmonization Act,2022-06-08,Yes,hr7352-117,C001069
House,117,2,Protecting Our Kids Act,2022-06-08,Yes,hr7910-117,C001069
House,117,2,"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to provide for peer support specialists for claimants who are survivors of military sexual trauma, and ...",2022-05-18,Yes,hr2724-117,S001207
House,117,2,Public Safety Officer Support Act,2022-05-18,Yes,hr6943-117,S001207
House,117,2,TBI and PTSD Law Enforcement Training Act,2022-05-18,Yes,hr2992-117,S001207
House,117,2,Domestic Terrorism Prevention Act,2022-05-18,Yes,hr350-117,S001207
House,117,2,"Infant Formula Supplemental Appropriations Act, 2022",2022-05-18,Yes,hr7790-117,S001207
House,117,2,"Infant Formula Supplemental Appropriations Act, 2022",2022-05-18,No,hr7790-117,S001207
House,117,2,Access to Baby Formula Act,2022-05-18,Yes,hr7791-117,S001207
House,117,2,"Direct the Sec. of VA to seek to enter into an agreement with the National Academies for a review of examinations, furnished by the Sec., to individuals who submit claims ...",2022-05-18,Yes,hr6064-117,S001207
House,117,2,"To amend title 38, United States Code, to improve hearings before the Board of Veterans’ Appeals regarding claims involving military sexual trauma",2022-05-18,Yes,hr6961-117,S001207
House,117,2,MST Claims Coordination Act,2022-05-18,Yes,hr7335-117,S001207
House,117,2,Lactation Spaces for Veteran Moms Act,2022-05-18,Yes,hr5738-117,S001207
House,117,2,Condemning rising antisemitism.,2022-05-18,Yes,hres1125-117,S001207
House,117,2,"To designate the United States Courthouse and Federal Building located at 111 North Adams Street in Tallahassee, Florida, as the “Joseph Woodrow Hatchett United States Courthouse and Federal Building”",2022-05-18,Yes,s2938-117,S001207
House,117,2,Targeting Resources to Communities in Need Act,2022-05-18,Yes,hr6531-117,S001207
House,117,2,Targeting Resources to Communities in Need Act,2022-05-18,No,hr6531-117,S001207
House,117,2,"Providing for consideration of H.R. 350, Domestic Terrorism Prevention Act; H.R. 7688, Consumer Fuel Price Gouging Prevention Act; H.R. 7790, Infant Formula Supplemental Appropriations Act, 2022; and for other purposes",2022-05-18,Yes,hres1124-117,S001207
House,117,2,"Providing for consideration of H.R. 350, Domestic Terrorism Prevention Act; H.R. 7688, Consumer Fuel Price Gouging Prevention Act; H.R. 7790, Infant Formula Supplemental Appropriations Act, 2022; and for other purposes",2022-05-18,Yes,hres1124-117,S001207
House,117,2,Department of Veterans Affairs Principles of Benefits Automation Act,2022-05-17,Yes,hr7153-117,S001207
House,117,2,Student Veteran Work Study Modernization Act,2022-05-17,Yes,hr6376-117,S001207
House,117,2,"To direct the Secretary of Veterans Affairs to update the payment system of the Department of Veterans Affairs to allow for electronic fund transfer of educational assistance, administered by the ...",2022-05-17,Yes,hr7375-117,S001207
House,116,2,Uyghur Forced Labor Disclosure Act,2020-09-30,Yes,hr6270-116,P000593
House,116,2,Uyghur Forced Labor Disclosure Act of 2020,2020-09-30,No,hr6270-116,P000593
House,116,2,"Reaffirming the House of Representatives’ commitment to the orderly and peaceful transfer of power called for in the Constitution of the United States, and for other purposes",2020-09-29,Yes,hres1155-116,P000593
House,116,2,Raising a question of the privileges of the House.,2020-09-29,Yes,hres1148-116,P000593
House,116,2,Expanding Access to Sustainable Energy Act,2020-09-24,Yes,hr4447-116,P000593
House,116,2,Expanding Access to Sustainable Energy Act,2020-09-24,No,hr4447-116,P000593
House,116,2,Levin of California Part B Amendment En Bloc No. 4,2020-09-24,Yes,hr4447-116,P000593
House,116,2,Haaland of New Mexico Part B Amendment No. 32,2020-09-24,Yes,hr4447-116,P000593
House,116,2,Stevens of Michigan Part B Amendment En Bloc. No. 1,2020-09-24,Yes,hr4447-116,P000593
House,116,2,Don’t Break Up the T-Band Act of 2020,2020-09-23,Yes,hr451-116,P000593
House,116,2,Providing for consideration of the Expanding Access to Sustainable Energy Act (H.R. 4447); providing for consideration of the Uyghur Forced Labor Disclosure Act (H.R. 6270); and providing for consideration of ...,2020-09-23,Yes,hres1129-116,P000593
House,116,2,Providing for consideration of the Expanding Access to Sustainable Energy Act (H.R. 4447); providing for consideration of the Uyghur Forced Labor Disclosure Act (H.R. 6270); and providing for consideration of ...,2020-09-23,Yes,hres1129-116,P000593
House,116,2,"Continuing Appropriations Act, 2021",2020-09-22,Yes,hr8337-116,P000593
House,116,2,Leveraging Information on Foreign Traffickers Act,2020-09-22,Yes,hr5664-116,P000593
House,116,2,Uyghur Forced Labor Prevention Act,2020-09-22,Yes,hr6210-116,P000593
House,116,2,Pregnant Workers Fairness Act,2020-09-17,Yes,hr2694-116,P000593
House,116,2,Pregnant Workers Fairness Act,2020-09-17,No,hr2694-116,P000593
House,116,2,Condemning all forms of anti-Asian sentiment as related to COVID-19.,2020-09-17,Yes,hres908-116,P000593
House,116,2,Equity and Inclusion Enforcement Act,2020-09-16,Yes,hr2574-116,P000593
House,116,2,Equity and Inclusion Enforcement Act,2020-09-16,No,hr2574-116,P000593
Senate,117,1,"Ronald Stroman, of the District of Columbia, to be a Governor of the United States Postal Service for a term expiring December 8, 2028",2021-05-12,No,pn245-117,M001198
Senate,117,1,"Ronald Stroman, of the District of Columbia, to be a Governor of the United States Postal Service for a term expiring December 8, 2021",2021-05-12,No,pn246-117,M001198
Senate,117,1,"Ronald Stroman, of the District of Columbia, to be a Governor of the United States Postal Service for a term expiring December 8, 2021",2021-05-12,No,pn246-117,M001198
Senate,117,1,"Chiquita Brooks-LaSure, of Virginia, to be Administrator of the Centers for Medicare and Medicaid Services",2021-05-12,No,pn124-117,M001198
Senate,117,1,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Office of the Comptroller of Currency relating to ...",2021-05-11,No,sjres15-117,M001198
Senate,117,1,"Cynthia Minette Marten, of California, to be Deputy Secretary of Education",2021-05-11,No,pn128-117,M001198
Senate,117,1,"Cynthia Minette Marten, of California, to be Deputy Secretary of Education",2021-05-11,No,pn128-117,M001198
Senate,117,1,"Andrea Joan Palm, of Wisconsin, to be Deputy Secretary of Health and Human Services",2021-05-11,No,pn125-117,M001198
Senate,117,1,"Andrea Joan Palm, of Wisconsin, to be Deputy Secretary of Health and Human Services",2021-05-10,No,pn125-117,M001198
Senate,117,1,"A bill to amend the Safe Drinking Water Act and the Federal Water Pollution Control Act to reauthorize programs under those Acts, and for other purposes.",2021-04-29,Yes,s914-117,M001198
Senate,117,1,To limit the authority to reserve water rights in designating a national monument.,2021-04-29,Yes,s914-117,M001198
Senate,117,1,To modify a provision relating to allotments under the Federal Water Pollution Control Act.,2021-04-29,No,s914-117,M001198
Senate,117,1,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to &quot;Oil and Natural ...",2021-04-28,No,sjres14-117,M001198
Senate,117,1,"Samantha Power, of Massachusetts, to be Administrator of the United States Agency for International Development",2021-04-28,No,pn114-117,M001198
Senate,117,1,"Samantha Power, of Massachusetts, to be Administrator of the United States Agency for International Development",2021-04-28,No,pn114-117,M001198
Senate,117,1,"A bill to amend the Safe Drinking Water Act and the Federal Water Pollution Control Act to reauthorize programs under those Acts, and for other purposes.",2021-04-27,Yes,s914-117,M001198
Senate,117,1,"Colin Hackett Kahl, of California, to be Under Secretary of Defense for Policy",2021-04-27,No,pn79-6-117,M001198
Senate,117,1,"Colin Hackett Kahl, of California, to be Under Secretary of Defense for Policy",2021-04-27,No,pn79-6-117,M001198
Senate,117,1,"Janet Garvin McCabe, of Indiana, to be Deputy Administrator of the Environmental Protection Agency",2021-04-27,No,pn79-8-117,M001198
Senate,117,1,"Janet Garvin McCabe, of Indiana, to be Deputy Administrator of the Environmental Protection Agency",2021-04-27,No,pn79-8-117,M001198
House,117,2,Lamb of Pennsylvania Part B Amendment No. 2,2022-04-01,Yes,hr3617-117,G000551
House,117,2,Gottheimer of New Jersey Part B Amendment No. 1,2022-04-01,Yes,hr3617-117,G000551
House,117,2,Affordable Insulin Now Act,2022-03-31,Yes,hr6833-117,G000551
House,117,2,Affordable Insulin Now Act,2022-03-31,No,hr6833-117,G000551
House,117,2,Bioeconomy Research and Development Act,2022-03-31,Yes,hr4521-117,G000551
House,117,2,"Providing for consideration of H.R. 3617, MORE Act; H.R. 6833, Affordable Insulin Now Act; and for other purposes",2022-03-31,Yes,hres1017-117,G000551
House,117,2,"Providing for consideration of H.R. 3617, MORE Act; H.R. 6833, Affordable Insulin Now Act; and for other purposes",2022-03-31,Yes,hres1017-117,G000551
House,117,2,"To designate the Federal Office Building located at 308 W. 21st Street in Cheyenne, Wyoming , as the “Louisa Swain Federal Office Building”",2022-03-30,Not Voting,s2126-117,G000551
House,117,2,"To designate the United States courthouse located 1501 North 6th Street in Harrisburg, Pennsylvania, as the “Sylvia H. Rambo United States Courthouse”",2022-03-30,Yes,s1226-117,G000551
House,117,2,"To designate the United States Courthouse and Federal Building located at 111 North Adams Street in Tallahassee, Florida, as the “Joseph Woodrow Hatchett United States Courthouse and Federal Building”",2022-03-30,Yes,s2938-117,G000551
House,117,2,Care is an Economic Development Strategy Act,2022-03-30,Yes,hr5547-117,G000551
House,117,2,FEMA Caseworker Accountability Act,2022-03-30,Yes,hr5343-117,G000551
House,117,2,Safeguarding Tomorrow through Ongoing Risk Mitigation Technical Corrections Act,2022-03-30,Yes,hr5673-117,G000551
House,117,2,"William T. Coleman, Jr. and Norman Y. Mineta Department of Transportation Headquarters Act",2022-03-30,Yes,s400-117,G000551
House,117,2,Stop Sexual Assault and Harassment in Transportation Act,2022-03-30,Yes,hr5706-117,G000551
House,117,2,COVID-19 American History Project Act,2022-03-29,Yes,hr4738-117,G000551
House,117,2,Homicide Victims’ Families’ Rights Act,2022-03-29,Yes,hr3359-117,G000551
House,117,2,Better Cybercrime Metrics Act,2022-03-29,Yes,s2629-117,G000551
House,117,2,Securing a Strong Retirement Act of 2022,2022-03-29,Yes,hr2954-117,G000551
House,117,2,"To authorize appropriations for the Coast Guard, and for other purposes.",2022-03-29,Yes,hr6865-117,G000551
House,117,2,"Providing for consideration of H.R. 2471 Haiti Development, Accountability, and Institutional Transparency Initiative Act; H.J. Res. 75 Making Further Continuing Appropriations for the Fiscaly Year ending Sept 30, 2022; H.R. ...",2022-03-09,Yes,hres973-117,S001216
House,117,2,"Providing for consideration of H.R. 2471 Haiti Development, Accountability, and Institutional Transparency Initiative Act; H.J. Res. 75 Making Further Continuing Appropriations for the Fiscaly Year ending Sept 30, 2022; H.R. ...",2022-03-09,Yes,hres973-117,S001216
House,117,2,,2022-03-09,No,adjourn-117,S001216
House,117,2,Condemning threats of violence against historically Black colleges and universities (“HBCUs”) and reaffirming support for HBCUs and their students,2022-03-08,Yes,hconres70-117,S001216
House,117,2,Shadow Wolves Enhancement Act,2022-03-08,Yes,hr5681-117,S001216
House,117,2,National Cybersecurity Preparedness Consortium Act,2022-03-07,Yes,s658-117,S001216
House,117,2,DHS Basic Training Accredidation Improvement Act,2022-03-07,Yes,hr5616-117,S001216
House,117,2,Honoring our PACT Act,2022-03-03,Yes,hr3967-117,S001216
House,117,2,Ryan of Ohio Part B Amendment No. 23,2022-03-03,Yes,hr3967-117,S001216
House,117,2,Ruiz of California Part B Amendment No. 22,2022-03-03,Yes,hr3967-117,S001216
House,117,2,Brownley of California Part B Amendment No. 6,2022-03-02,Yes,hr3967-117,S001216
House,117,2,Miller-Meeks of Iowa Part B Amendment No. 5,2022-03-02,No,hr3967-117,S001216
House,117,2,Takano of California Part B Amendment En Bloc,2022-03-02,Yes,hr3967-117,S001216
House,117,2,Supporting the people of Ukraine.,2022-03-02,Yes,hres956-117,S001216
House,117,2,"Providing for consideration of H.R. 3967, the Honoring our Promise to Address Comprehensive Toxics Act of 2021",2022-03-01,Yes,hres950-117,S001216
House,117,2,"Providing for consideration of H.R. 3967, the Honoring our Promise to Address Comprehensive Toxics Act of 2021",2022-03-01,Yes,hres950-117,S001216
House,117,2,Creating a Respectful and Open World for Natural Hair Act,2022-02-28,Yes,hr2116-117,S001216
House,117,2,Emmett Till Antilynching Act,2022-02-28,Yes,hr55-117,S001216
House,117,2,Six Triple Eight Congressional Gold Medal Act,2022-02-28,Yes,s321-117,S001216
House,117,2,To designate the “Lynn C. Woolsey Post Office Building”,2022-02-09,Yes,hr2842-117,S001216
House,115,2,Meadows of North Carolina Part B Amendment No. 15,2018-06-08,No,hr5895-115,C001049
House,115,2,Gohmert of Texas Part B Amendment No. 10,2018-06-08,No,hr5895-115,C001049
House,115,2,Norman of South Carolina Part B Amendment No. 39,2018-06-07,No,hr5895-115,C001049
House,115,2,Blackburn of Tennessee Part B Amendment No. 34,2018-06-07,No,hr5895-115,C001049
House,115,2,Lowenthal of California Part B Amendment No. 31,2018-06-07,Yes,hr5895-115,C001049
House,115,2,Gosar of Arizona Part B Amendment No. 29,2018-06-07,No,hr5895-115,C001049
House,115,2,Connolly of Virginia Part B Amendment No. 27,2018-06-07,Yes,hr5895-115,C001049
House,115,2,Lee of California Part B Amendment No. 26,2018-06-07,Yes,hr5895-115,C001049
House,115,2,Gosar of Arizona Part B Amendment No. 24,2018-06-07,No,hr5895-115,C001049
House,115,2,Beyer of Virginia Part B Amendment No. 18,2018-06-07,Yes,hr5895-115,C001049
House,115,2,Tsongas of Massachusetts Part B Amendment No. 13,2018-06-07,Yes,hr5895-115,C001049
House,115,2,Spending Cuts to Expired and Unnecessary Programs Act,2018-06-07,No,hr3-115,C001049
House,115,2,,2018-06-07,Yes,journal-115,C001049
House,115,2,Providing for further consideration of the bill (H.R. 5895) making appropriations for energy and water development and related agencies; and providing for consideration of the bill (H.R. 3) the Spending ...,2018-06-07,No,hres923-115,C001049
House,115,2,Providing for further consideration of the bill (H.R. 5895) making appropriations for energy and water development and related agencies; and providing for consideration of the bill (H.R. 3) the Spending ...,2018-06-07,No,hres923-115,C001049
House,115,2,Project Safe Neighborhoods Grant Program Authorization Act of 2018,2018-06-06,Yes,hr3249-115,C001049
House,115,2,Water Resources Development Act of 2018,2018-06-06,Yes,hr8-115,C001049
House,115,2,Water Resources Development Act of 2018,2018-06-06,Yes,hr8-115,C001049
House,115,2,,2018-06-06,Yes,journal-115,C001049
House,115,2,Providing for consideration of the Senate amendment to the bill (H.R. 3249) Project Safe Neighborhoods Grant Program; providing for consideration of (H.R. 8) the Water Resources Development Act; and providing ...,2018-06-06,No,hres918-115,C001049
House,116,2,Balderson of Ohio Part B Amendment No. 6,2020-01-10,No,hr535-116,A000378
House,116,2,Burgess of Texas Part B Amendment No. 2,2020-01-10,No,hr535-116,A000378
House,116,2,Prison to Proprietorship Act,2020-01-09,Yes,hr5078-116,A000378
House,116,2,Directing the President pursuant to section 5(c) of the War Powers Resolution to terminate the use of United States Armed Forces to engage in hostilities in or against Iran,2020-01-09,Yes,hconres83-116,A000378
House,116,2,"Providing for consideration of H. Con. Res. 83, directing the President pursuant to section 5(c) of the War Powers Resolution to terminate the use of United States Armed Forces to ...",2020-01-09,Yes,hres781-116,A000378
House,116,2,"Providing for consideration of H. Con. Res. 83, directing the President pursuant to section 5(c) of the War Powers Resolution to terminate the use of United States Armed Forces to ...",2020-01-09,Yes,hres781-116,A000378
House,116,2,Secure 5G and Beyond Act,2020-01-08,Yes,hr2881-116,A000378
House,116,2,Providing for consideration of the bill (H.R. 535) to require the Administrator of the Environmental Protection Agency to designate per- and polyfluoroalkyl substances as hazardous substances under the Comprehensive Environmental ...,2020-01-08,Yes,hres779-116,A000378
House,116,2,Providing for consideration of the bill (H.R. 535) to require the Administrator of the Environmental Protection Agency to designate per- and polyfluoroalkyl substances as hazardous substances under the Comprehensive Environmental ...,2020-01-08,Yes,hres779-116,A000378
House,116,2,,2020-01-07,Present,quorum-116,A000378
House,116,1,United States-Mexico-Canada Agreement Implementation Act,2019-12-19,Yes,hr5430-116,A000378
House,116,1,Restoring Tax Fairness for States and Localities Act,2019-12-19,No,hr5377-116,A000378
House,116,1,Restoring Tax Fairness for States and Localities Act,2019-12-19,Yes,hr5377-116,A000378
House,116,1,"Providing for consideration of the bill (H.R. 5377) to amend the Internal Revenue Code of 1986 to modify the limitation on deduction of State and local taxes, and for other ...",2019-12-19,Yes,hres772-116,A000378
House,116,1,"Providing for consideration of the bill (H.R. 5377) to amend the Internal Revenue Code of 1986 to modify the limitation on deduction of State and local taxes, and for other ...",2019-12-19,Yes,hres772-116,A000378
House,116,1,"Impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors",2019-12-18,Yes,hres755-116,A000378
House,116,1,"Impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors",2019-12-18,Yes,hres755-116,A000378
House,116,1,"Providing for consideration of the resolution (H. Res. 755) impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors",2019-12-18,Yes,hres767-116,A000378
House,116,1,"Providing for consideration of the resolution (H. Res. 755) impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors",2019-12-18,Yes,hres767-116,A000378
House,116,1,Raising a question of the privileges of the House,2019-12-18,Yes,hres770-116,A000378
House,117,1,"To amend the Act of June18, 1934, to reaffirm the authority of the Secretary of the Interior to take land into trust for Indian Tribes, and for other purposes",2021-12-01,No,hr4352-117,S001214
House,117,1,Courthouse Ethics and Transparency Act,2021-12-01,Yes,hr5720-117,S001214
House,117,1,"To establish a cybersecurity literacy campaign, and for other purposes.",2021-12-01,Yes,hr4055-117,S001214
House,117,1,FUTURE Networks Act,2021-12-01,No,hr4045-117,S001214
House,117,1,Understanding Cybersecurity of Mobile Networks Act,2021-12-01,Yes,hr2685-117,S001214
House,117,1,Immunization Infrastructure Modernization Act,2021-11-30,No,hr550-117,S001214
House,117,1,Social Determinants of Health Data Analysis Act,2021-11-30,Yes,hr4026-117,S001214
House,117,1,To provide for reconciliation pursuant to title II of S. Con. Res. 14.,2021-11-19,No,hr5376-117,S001214
House,117,1,To provide for reconciliation pursuant to title II of S. Con. Res. 14.,2021-11-19,No,hr5376-117,S001214
House,117,1,To provide for reconciliation pursuant to title II of S. Con. Res. 14.,2021-11-19,Yes,hr5376-117,S001214
House,117,1,Providing for further consideration of the bill (H.R. 5376) to provide for reconciliation pursuant to title II of S. Con. Res. 14,2021-11-18,No,hres803-117,S001214
House,117,1,Providing for further consideration of the bill (H.R. 5376) to provide for reconciliation pursuant to title II of S. Con. Res. 14,2021-11-18,No,hres803-117,S001214
House,117,1,TRANSLATE Act,2021-11-18,No,hr5574-117,S001214
House,117,1,"To amend title 38, United States Code, to establish in the Department of Veterans Affairs an Advisory Committee on United States Outlying Areas and Freely Associated States, and for other ...",2021-11-18,Yes,hr3730-117,S001214
House,117,1,Censuring Representative Paul Gosar.,2021-11-17,No,hres789-117,S001214
House,117,1,Providing for consideration of the resolution (H.Res. 789) censuring Representative Paul Gosar,2021-11-17,No,hres795-117,S001214
House,117,1,Providing for consideration of the resolution (H.Res. 789) censuring Representative Paul Gosar,2021-11-17,No,hres795-117,S001214
House,117,1,BRAVE Act,2021-11-16,Yes,hr147-117,S001214
House,117,1,Student Veterans Counseling Centers Eligibility Act,2021-11-16,Yes,hr4233-117,S001214
House,117,1,Protecting Moms Who Served Act,2021-11-16,Yes,s796-117,S001214
House,117,1,Small Business Development Center Cyber Training Act of 2021,2021-11-02,Yes,hr4515-117,F000459
House,117,1,7(a) Loan Agent Oversight Act,2021-11-02,Yes,hr4531-117,F000459
House,117,1,Small Business 7(a) Loan Agent Transparency Act,2021-11-02,Yes,hr4481-117,F000459
House,117,1,SBA Cyber Awareness Act,2021-11-02,Yes,hr3462-117,F000459
House,117,1,Investing in Main Street Act of 2021,2021-11-02,Yes,hr4256-117,F000459
House,117,1,Veteran Entrepreneurship Training Act of 2021,2021-11-02,Yes,hr3469-117,F000459
House,117,1,Eastern Band of Cherokee Historic Lands Reacquisition Act,2021-11-02,Yes,hr2088-117,F000459
House,117,1,Old Pascua Community Land Acquisition Act,2021-11-02,Yes,hr4881-117,F000459
House,117,1,"To authorize the Seminole Tribe of Florida to lease or transfer certain land, and for other purposes",2021-11-02,Yes,s108-117,F000459
House,117,1,Bear River National Heritage Area Study Act,2021-11-02,Yes,hr3616-117,F000459
House,117,1,Urban Indian Health Confer Act,2021-11-02,Yes,hr5221-117,F000459
House,117,1,Pala Band of Mission Indians Land Transfer Act,2021-11-02,Yes,hr1975-117,F000459
House,117,1,Lumbee Recognition Act,2021-11-01,No,hr2758-117,F000459
House,117,1,Catawba Indian Nation Lands Act,2021-11-01,No,hr1619-117,F000459
House,117,1,Further Surface Transportation Extension Act of 2021,2021-10-28,Yes,hr5763-117,F000459
House,117,1,Protecting America’s First Responders Act,2021-10-27,Yes,s1511-117,F000459
House,117,1,Confidentiality Opportunities for Peer Support Counseling Act,2021-10-27,Yes,s1502-117,F000459
House,117,1,Family Violence Prevention and Services Improvement Act,2021-10-26,No,hr2119-117,F000459
House,117,1,Scott of Virginia Part B Amendment En Bloc No. 2,2021-10-26,Yes,hr2119-117,F000459
House,117,1,Scott of Virginia Part B Amendment En Bloc No. 1,2021-10-26,No,hr2119-117,F000459
House,117,1,Surface Transportation Extension Act,2021-10-01,No,hr5434-117,G000579
House,117,1,"To establish occupational series for Federal positions in software development, software engineering, data science, and data management, and for other purposes",2021-09-30,Yes,hr3533-117,G000579
House,117,1,Extending Government Funding and Delivering Emergency Assistance Act,2021-09-30,No,hr5305-117,G000579
House,117,1,Promoting Physical Activity for Americans Act,2021-09-29,No,s1301-117,G000579
House,117,1,Promoting Physical Activity for Americans Act,2021-09-29,Yes,s1301-117,G000579
House,117,1,District of Columbia Chief Financial Officer Salary Home Rule Act,2021-09-29,No,hr1204-117,G000579
House,117,1,Federal Rotational Cyber Workforce Program Act,2021-09-29,Yes,hr3599-117,G000579
House,117,1,Providing for consideration of the bill (S. 1301) to provide for the publication by the Secretary of Health and Human Services of physical activity recommendations for Americans,2021-09-29,No,hres688-117,G000579
House,117,1,Providing for consideration of the bill (S. 1301) to provide for the publication by the Secretary of Health and Human Services of physical activity recommendations for Americans,2021-09-29,No,hres688-117,G000579
House,117,1,Performance Enhancement Reform Act,2021-09-28,Yes,hr2617-117,G000579
House,117,1,Great Dismal Swamp National Heritage Area Act,2021-09-28,Yes,hr1154-117,G000579
House,117,1,Consider Teachers Act,2021-09-28,Yes,s848-117,G000579
House,117,1,Cambodia Democracy Act of 2021,2021-09-28,Yes,hr4686-117,G000579
