url,date,title,type,member_id,congress
http://www.mcconnell.senate.gov//public/index.cfm/newsletters?ContentRecord_id=7E7FA33A-2ADB-4554-8420-2926028E5F2C,2022-09-15,The Democrats Who Run Washington Have No Plans to Fight Inflation,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=EB9B9931-B7FC-4B8C-8C27-B5026B452EC8,2022-09-14,Democrats Celebrate Inflation and Market Plunge With White House Party,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=750E6826-6811-4461-8993-2B3A49DC443D,2022-09-14,Violent Crime Sweeps Kentucky and America on Democrats Watch,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=71EE3EAC-C683-445A-BF1D-B4A81744359A,2022-09-14,McConnell Welcomes Kentucky Veterans of Foreign Wars to D.C.,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=B41E164B-227A-4CB7-8E91-E5A9DE1E0F3E,2022-09-14,Kentucky's Congressional Delegation Requests Higher Federal Cost Share for Flood Relief,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=13A244BF-34CE-483B-8937-9CF42499AF2F,2022-09-14,McConnell on Ukraines Progress and Needed Next Steps,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/judge-ken-starr,2022-09-13,Judge Ken Starr,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=E6F96BC7-0590-4B5C-928F-BDE44DE77883,2022-09-13,McConnell and Rogers Announce Over $2.2 Million for Water System Improvements in Eastern Kentucky,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8561F7C8-9B08-457A-B0DC-FA1FE4F3E49A,2022-09-13,Judge Ken Starr,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=0C7445DA-7494-478C-B792-090F6C4808F6,2022-09-13,Democrats Inflation Keeps Pummeling Families with Worse-Than-Expected Report,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=F8F3FEBA-0AA0-4DF0-BEC6-9701FC053894,2022-09-13,"As Illegal Immigration and Fentanyl Break Records, Vice President Harris Calls Border Secure",Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=A192C176-7EFD-4859-82E7-C05AAF623AAC,2022-09-12,Democrats Ignore Economic Challenges They Created for Americans,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=7AC0AA7E-80B4-40D6-8ECA-FFDB508AED6F,2022-09-12,McConnell Secures More Than $17.3 Million to Rehabilitate the Green Rivers Rockport Railroad Bridge,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8468524A-6FA5-4B9E-BB92-1765B3486476,2022-09-11,McConnell Statement on the Twenty-First Anniversary of the 9/11 Attacks,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/queen-elizabeth-ii,2022-09-08,Queen Elizabeth II,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=93BCA81F-AA38-4B86-AE20-95541E04A09C,2022-09-09,McConnell Comments on the Passing of Basil Turbyfill,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=A5023316-54D0-43A3-9C79-CEE5AE86FC07,2022-09-08,The Biden Administrations Continuing Failures in Afghanistan,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8272F6E1-D983-4FAA-B00A-614CD40031AF,2022-09-08,Queen Elizabeth II,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/mcconnell-statement-on-government-funding,2022-09-27,McConnell Statement on Government Funding,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=B6E4CA0C-79CF-4E65-8939-7D6D1EFB4D5A,2022-09-15,Democrats Ignoring Americans Top Concern,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/newsletters?ContentRecord_id=7E7FA33A-2ADB-4554-8420-2926028E5F2C,2022-09-15,The Democrats Who Run Washington Have No Plans to Fight Inflation,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=EB9B9931-B7FC-4B8C-8C27-B5026B452EC8,2022-09-14,Democrats Celebrate Inflation and Market Plunge With White House Party,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=750E6826-6811-4461-8993-2B3A49DC443D,2022-09-14,Violent Crime Sweeps Kentucky and America on Democrats Watch,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=71EE3EAC-C683-445A-BF1D-B4A81744359A,2022-09-14,McConnell Welcomes Kentucky Veterans of Foreign Wars to D.C.,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=B41E164B-227A-4CB7-8E91-E5A9DE1E0F3E,2022-09-14,Kentucky's Congressional Delegation Requests Higher Federal Cost Share for Flood Relief,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=13A244BF-34CE-483B-8937-9CF42499AF2F,2022-09-14,McConnell on Ukraines Progress and Needed Next Steps,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/judge-ken-starr,2022-09-13,Judge Ken Starr,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=E6F96BC7-0590-4B5C-928F-BDE44DE77883,2022-09-13,McConnell and Rogers Announce Over $2.2 Million for Water System Improvements in Eastern Kentucky,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8561F7C8-9B08-457A-B0DC-FA1FE4F3E49A,2022-09-13,Judge Ken Starr,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=0C7445DA-7494-478C-B792-090F6C4808F6,2022-09-13,Democrats Inflation Keeps Pummeling Families with Worse-Than-Expected Report,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=F8F3FEBA-0AA0-4DF0-BEC6-9701FC053894,2022-09-13,"As Illegal Immigration and Fentanyl Break Records, Vice President Harris Calls Border Secure",Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=A192C176-7EFD-4859-82E7-C05AAF623AAC,2022-09-12,Democrats Ignore Economic Challenges They Created for Americans,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=7AC0AA7E-80B4-40D6-8ECA-FFDB508AED6F,2022-09-12,McConnell Secures More Than $17.3 Million to Rehabilitate the Green Rivers Rockport Railroad Bridge,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8468524A-6FA5-4B9E-BB92-1765B3486476,2022-09-11,McConnell Statement on the Twenty-First Anniversary of the 9/11 Attacks,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/queen-elizabeth-ii,2022-09-08,Queen Elizabeth II,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=93BCA81F-AA38-4B86-AE20-95541E04A09C,2022-09-09,McConnell Comments on the Passing of Basil Turbyfill,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=A5023316-54D0-43A3-9C79-CEE5AE86FC07,2022-09-08,The Biden Administrations Continuing Failures in Afghanistan,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8272F6E1-D983-4FAA-B00A-614CD40031AF,2022-09-08,Queen Elizabeth II,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/mcconnell-statement-on-government-funding,2022-09-27,McConnell Statement on Government Funding,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=B6E4CA0C-79CF-4E65-8939-7D6D1EFB4D5A,2022-09-15,Democrats Ignoring Americans Top Concern,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/newsletters?ContentRecord_id=7E7FA33A-2ADB-4554-8420-2926028E5F2C,2022-09-15,The Democrats Who Run Washington Have No Plans to Fight Inflation,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=EB9B9931-B7FC-4B8C-8C27-B5026B452EC8,2022-09-14,Democrats Celebrate Inflation and Market Plunge With White House Party,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=750E6826-6811-4461-8993-2B3A49DC443D,2022-09-14,Violent Crime Sweeps Kentucky and America on Democrats Watch,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=71EE3EAC-C683-445A-BF1D-B4A81744359A,2022-09-14,McConnell Welcomes Kentucky Veterans of Foreign Wars to D.C.,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=B41E164B-227A-4CB7-8E91-E5A9DE1E0F3E,2022-09-14,Kentucky's Congressional Delegation Requests Higher Federal Cost Share for Flood Relief,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=13A244BF-34CE-483B-8937-9CF42499AF2F,2022-09-14,McConnell on Ukraines Progress and Needed Next Steps,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/judge-ken-starr,2022-09-13,Judge Ken Starr,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=E6F96BC7-0590-4B5C-928F-BDE44DE77883,2022-09-13,McConnell and Rogers Announce Over $2.2 Million for Water System Improvements in Eastern Kentucky,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8561F7C8-9B08-457A-B0DC-FA1FE4F3E49A,2022-09-13,Judge Ken Starr,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=0C7445DA-7494-478C-B792-090F6C4808F6,2022-09-13,Democrats Inflation Keeps Pummeling Families with Worse-Than-Expected Report,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=F8F3FEBA-0AA0-4DF0-BEC6-9701FC053894,2022-09-13,"As Illegal Immigration and Fentanyl Break Records, Vice President Harris Calls Border Secure",Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=A192C176-7EFD-4859-82E7-C05AAF623AAC,2022-09-12,Democrats Ignore Economic Challenges They Created for Americans,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=7AC0AA7E-80B4-40D6-8ECA-FFDB508AED6F,2022-09-12,McConnell Secures More Than $17.3 Million to Rehabilitate the Green Rivers Rockport Railroad Bridge,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8468524A-6FA5-4B9E-BB92-1765B3486476,2022-09-11,McConnell Statement on the Twenty-First Anniversary of the 9/11 Attacks,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/queen-elizabeth-ii,2022-09-08,Queen Elizabeth II,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=93BCA81F-AA38-4B86-AE20-95541E04A09C,2022-09-09,McConnell Comments on the Passing of Basil Turbyfill,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=A5023316-54D0-43A3-9C79-CEE5AE86FC07,2022-09-08,The Biden Administrations Continuing Failures in Afghanistan,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8272F6E1-D983-4FAA-B00A-614CD40031AF,2022-09-08,Queen Elizabeth II,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/mcconnell-statement-on-government-funding,2022-09-27,McConnell Statement on Government Funding,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=B6E4CA0C-79CF-4E65-8939-7D6D1EFB4D5A,2022-09-15,Democrats Ignoring Americans Top Concern,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/newsletters?ContentRecord_id=7E7FA33A-2ADB-4554-8420-2926028E5F2C,2022-09-15,The Democrats Who Run Washington Have No Plans to Fight Inflation,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=EB9B9931-B7FC-4B8C-8C27-B5026B452EC8,2022-09-14,Democrats Celebrate Inflation and Market Plunge With White House Party,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=750E6826-6811-4461-8993-2B3A49DC443D,2022-09-14,Violent Crime Sweeps Kentucky and America on Democrats Watch,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=71EE3EAC-C683-445A-BF1D-B4A81744359A,2022-09-14,McConnell Welcomes Kentucky Veterans of Foreign Wars to D.C.,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=B41E164B-227A-4CB7-8E91-E5A9DE1E0F3E,2022-09-14,Kentucky's Congressional Delegation Requests Higher Federal Cost Share for Flood Relief,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=13A244BF-34CE-483B-8937-9CF42499AF2F,2022-09-14,McConnell on Ukraines Progress and Needed Next Steps,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/judge-ken-starr,2022-09-13,Judge Ken Starr,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=E6F96BC7-0590-4B5C-928F-BDE44DE77883,2022-09-13,McConnell and Rogers Announce Over $2.2 Million for Water System Improvements in Eastern Kentucky,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8561F7C8-9B08-457A-B0DC-FA1FE4F3E49A,2022-09-13,Judge Ken Starr,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=0C7445DA-7494-478C-B792-090F6C4808F6,2022-09-13,Democrats Inflation Keeps Pummeling Families with Worse-Than-Expected Report,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=F8F3FEBA-0AA0-4DF0-BEC6-9701FC053894,2022-09-13,"As Illegal Immigration and Fentanyl Break Records, Vice President Harris Calls Border Secure",Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=A192C176-7EFD-4859-82E7-C05AAF623AAC,2022-09-12,Democrats Ignore Economic Challenges They Created for Americans,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=7AC0AA7E-80B4-40D6-8ECA-FFDB508AED6F,2022-09-12,McConnell Secures More Than $17.3 Million to Rehabilitate the Green Rivers Rockport Railroad Bridge,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8468524A-6FA5-4B9E-BB92-1765B3486476,2022-09-11,McConnell Statement on the Twenty-First Anniversary of the 9/11 Attacks,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/queen-elizabeth-ii,2022-09-08,Queen Elizabeth II,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=93BCA81F-AA38-4B86-AE20-95541E04A09C,2022-09-09,McConnell Comments on the Passing of Basil Turbyfill,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=A5023316-54D0-43A3-9C79-CEE5AE86FC07,2022-09-08,The Biden Administrations Continuing Failures in Afghanistan,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8272F6E1-D983-4FAA-B00A-614CD40031AF,2022-09-08,Queen Elizabeth II,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/mcconnell-statement-on-government-funding,2022-09-27,McConnell Statement on Government Funding,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=B6E4CA0C-79CF-4E65-8939-7D6D1EFB4D5A,2022-09-15,Democrats Ignoring Americans Top Concern,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/newsletters?ContentRecord_id=7E7FA33A-2ADB-4554-8420-2926028E5F2C,2022-09-15,The Democrats Who Run Washington Have No Plans to Fight Inflation,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=EB9B9931-B7FC-4B8C-8C27-B5026B452EC8,2022-09-14,Democrats Celebrate Inflation and Market Plunge With White House Party,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=750E6826-6811-4461-8993-2B3A49DC443D,2022-09-14,Violent Crime Sweeps Kentucky and America on Democrats Watch,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=71EE3EAC-C683-445A-BF1D-B4A81744359A,2022-09-14,McConnell Welcomes Kentucky Veterans of Foreign Wars to D.C.,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=B41E164B-227A-4CB7-8E91-E5A9DE1E0F3E,2022-09-14,Kentucky's Congressional Delegation Requests Higher Federal Cost Share for Flood Relief,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=13A244BF-34CE-483B-8937-9CF42499AF2F,2022-09-14,McConnell on Ukraines Progress and Needed Next Steps,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/judge-ken-starr,2022-09-13,Judge Ken Starr,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=E6F96BC7-0590-4B5C-928F-BDE44DE77883,2022-09-13,McConnell and Rogers Announce Over $2.2 Million for Water System Improvements in Eastern Kentucky,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8561F7C8-9B08-457A-B0DC-FA1FE4F3E49A,2022-09-13,Judge Ken Starr,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=0C7445DA-7494-478C-B792-090F6C4808F6,2022-09-13,Democrats Inflation Keeps Pummeling Families with Worse-Than-Expected Report,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=F8F3FEBA-0AA0-4DF0-BEC6-9701FC053894,2022-09-13,"As Illegal Immigration and Fentanyl Break Records, Vice President Harris Calls Border Secure",Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=A192C176-7EFD-4859-82E7-C05AAF623AAC,2022-09-12,Democrats Ignore Economic Challenges They Created for Americans,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=7AC0AA7E-80B4-40D6-8ECA-FFDB508AED6F,2022-09-12,McConnell Secures More Than $17.3 Million to Rehabilitate the Green Rivers Rockport Railroad Bridge,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8468524A-6FA5-4B9E-BB92-1765B3486476,2022-09-11,McConnell Statement on the Twenty-First Anniversary of the 9/11 Attacks,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/queen-elizabeth-ii,2022-09-08,Queen Elizabeth II,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=93BCA81F-AA38-4B86-AE20-95541E04A09C,2022-09-09,McConnell Comments on the Passing of Basil Turbyfill,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=A5023316-54D0-43A3-9C79-CEE5AE86FC07,2022-09-08,The Biden Administrations Continuing Failures in Afghanistan,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8272F6E1-D983-4FAA-B00A-614CD40031AF,2022-09-08,Queen Elizabeth II,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/mcconnell-statement-on-government-funding,2022-09-27,McConnell Statement on Government Funding,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=B6E4CA0C-79CF-4E65-8939-7D6D1EFB4D5A,2022-09-15,Democrats Ignoring Americans Top Concern,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/newsletters?ContentRecord_id=7E7FA33A-2ADB-4554-8420-2926028E5F2C,2022-09-15,The Democrats Who Run Washington Have No Plans to Fight Inflation,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=EB9B9931-B7FC-4B8C-8C27-B5026B452EC8,2022-09-14,Democrats Celebrate Inflation and Market Plunge With White House Party,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=750E6826-6811-4461-8993-2B3A49DC443D,2022-09-14,Violent Crime Sweeps Kentucky and America on Democrats Watch,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=71EE3EAC-C683-445A-BF1D-B4A81744359A,2022-09-14,McConnell Welcomes Kentucky Veterans of Foreign Wars to D.C.,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=B41E164B-227A-4CB7-8E91-E5A9DE1E0F3E,2022-09-14,Kentucky's Congressional Delegation Requests Higher Federal Cost Share for Flood Relief,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=13A244BF-34CE-483B-8937-9CF42499AF2F,2022-09-14,McConnell on Ukraines Progress and Needed Next Steps,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/judge-ken-starr,2022-09-13,Judge Ken Starr,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=E6F96BC7-0590-4B5C-928F-BDE44DE77883,2022-09-13,McConnell and Rogers Announce Over $2.2 Million for Water System Improvements in Eastern Kentucky,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8561F7C8-9B08-457A-B0DC-FA1FE4F3E49A,2022-09-13,Judge Ken Starr,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=0C7445DA-7494-478C-B792-090F6C4808F6,2022-09-13,Democrats Inflation Keeps Pummeling Families with Worse-Than-Expected Report,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=F8F3FEBA-0AA0-4DF0-BEC6-9701FC053894,2022-09-13,"As Illegal Immigration and Fentanyl Break Records, Vice President Harris Calls Border Secure",Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=A192C176-7EFD-4859-82E7-C05AAF623AAC,2022-09-12,Democrats Ignore Economic Challenges They Created for Americans,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=7AC0AA7E-80B4-40D6-8ECA-FFDB508AED6F,2022-09-12,McConnell Secures More Than $17.3 Million to Rehabilitate the Green Rivers Rockport Railroad Bridge,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8468524A-6FA5-4B9E-BB92-1765B3486476,2022-09-11,McConnell Statement on the Twenty-First Anniversary of the 9/11 Attacks,Press Release,M000355,117
https://www.republicanleader.senate.gov/newsroom/press-releases/queen-elizabeth-ii,2022-09-08,Queen Elizabeth II,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=93BCA81F-AA38-4B86-AE20-95541E04A09C,2022-09-09,McConnell Comments on the Passing of Basil Turbyfill,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=A5023316-54D0-43A3-9C79-CEE5AE86FC07,2022-09-08,The Biden Administrations Continuing Failures in Afghanistan,Press Release,M000355,117
http://www.mcconnell.senate.gov//public/index.cfm/pressreleases?ContentRecord_id=8272F6E1-D983-4FAA-B00A-614CD40031AF,2022-09-08,Queen Elizabeth II,Press Release,M000355,117
https://www.hagerty.senate.gov/press-releases/2022/09/16/hagerty-blackburn-introduce-the-restoring-law-and-order-act/,2022-09-16,"Hagerty, Blackburn Introduce the Restoring Law and Order Act",Press Release,H000601,117
https://www.hagerty.senate.gov/press-releases/2022/09/15/hagerty-rails-against-sec-chairs-overregulation-of-the-american-economy/,2022-09-16,Hagerty Rails Against SEC Chairs Overregulation of the American Economy,Press Release,H000601,117
https://www.hagerty.senate.gov/press-releases/2022/09/15/hagerty-urges-state-department-to-continue-working-to-secure-tennessean-matthew-heaths-release-from-maduro-regime/,2022-09-15,Hagerty Urges State Department to Continue Working to Secure Tennessean Matthew Heaths Release from Maduro Regime,Press Release,H000601,117
https://www.hagerty.senate.gov/press-releases/2022/09/14/hagerty-the-american-public-has-had-enough-of-violent-crime/,2022-09-14,Hagerty: The American public has had enough of violent crime,Press Release,H000601,117
https://www.hagerty.senate.gov/press-releases/2022/09/14/hagerty-blackburn-call-on-biden-to-address-rampant-violent-crime/,2022-09-14,"Hagerty, Blackburn Call on Biden to Address Rampant Violent Crime",Press Release,H000601,117
https://www.hagerty.senate.gov/press-releases/2022/09/13/hagerty-menendez-introduce-legislation-to-bolster-congressional-oversight-framework-for-denuclearization-of-korean-peninsula/,2022-09-13,"Hagerty, Menendez Introduce Legislation to Bolster Congressional Oversight Framework for Denuclearization of Korean Peninsula",Press Release,H000601,117
https://www.hagerty.senate.gov/press-releases/2022/09/13/hagerty-statement-on-8-3-percent-annualized-rate-of-inflation-for-august/,2022-09-13,Hagerty Statement on 8.3 Percent Annualized Rate of Inflation for August,Press Release,H000601,117
https://www.hagerty.senate.gov/press-releases/2022/09/07/icymi-hagerty-joins-your-world-with-neil-cavuto-on-fox-news-to-discuss-bidens-acts-of-desperation/,2022-09-07,ICYMIHagerty Joins Your World with Neil Cavuto on Fox News to Discuss Bidens Acts of Desperation,Press Release,H000601,117
https://www.hagerty.senate.gov/press-releases/2022/09/07/icymi-hagerty-joins-mornings-with-maria-on-fox-business-to-discuss-democrats-effort-to-distract-americans-from-the-biden-administrations-failures/,2022-09-07,ICYMIHagerty Joins Mornings with Maria on Fox Business to Discuss Democrats Effort to Distract Americans From the Biden Administrations Failures,Press Release,H000601,117
https://www.hagerty.senate.gov/press-releases/2022/09/02/hagerty-leads-bicameral-letter-urging-president-biden-to-address-supply-chain-shortages-threatening-electric-infrastructure-ahead-of-storm-season/,2022-09-02,Hagerty Leads Bicameral Letter Urging President Biden to Address Supply Chain Shortages Threatening Electric Infrastructure Ahead of Storm Season,Press Release,H000601,117
